,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity_<1h ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near bay,ocean_proximity_near ocean
6484,-118.02,34.09,32,1747,1199,402,3.4286,191800.0,0,1,0,0,0
6485,-118.02,34.08,29,2741,2449,677,3.6944,175200.0,0,1,0,0,0
6486,-118.02,34.09,24,2080,1976,478,2.6917,170000.0,0,1,0,0,0
6487,-118.03,34.09,29,1219,1152,323,2.8029,180900.0,0,1,0,0,0
6488,-118.03,34.08,32,1780,1732,454,2.4464,169600.0,0,1,0,0,0
6489,-118.0,34.1,34,2249,1544,441,3.4005,176300.0,0,1,0,0,0
6490,-118.01,34.09,29,3402,2331,690,3.6094,179200.0,0,1,0,0,0
6491,-118.01,34.1,27,2424,1713,557,3.8085,181400.0,0,1,0,0,0
6492,-118.01,34.1,35,2120,1375,405,3.4609,166300.0,0,1,0,0,0
6493,-118.0,34.08,29,2003,1520,364,3.994,195300.0,0,1,0,0,0
6494,-118.01,34.08,30,2281,1969,500,3.6531,166300.0,0,1,0,0,0
6495,-118.02,34.08,28,2769,2452,581,2.6071,175900.0,0,1,0,0,0
6496,-118.01,34.08,35,1852,1414,347,4.275,173600.0,0,1,0,0,0
6497,-118.01,34.09,32,1613,1283,404,3.1944,181700.0,0,1,0,0,0
6498,-118.0,34.08,23,1627,1279,289,4.6467,185100.0,0,1,0,0,0
6499,-118.02,34.08,31,2402,2830,603,2.3333,164200.0,0,1,0,0,0
6500,-118.03,34.08,37,775,726,183,3.25,159200.0,0,1,0,0,0
6501,-118.03,34.08,42,1597,1311,352,2.9688,162800.0,0,1,0,0,0
6502,-118.04,34.07,52,177,269,75,2.3611,131300.0,1,0,0,0,0
6503,-118.05,34.08,34,572,752,182,2.0433,138800.0,1,0,0,0,0
6504,-118.05,34.08,25,4909,3132,1092,2.7254,143500.0,1,0,0,0,0
6505,-118.05,34.08,30,1572,1857,428,2.4914,159200.0,1,0,0,0,0
6506,-118.06,34.08,37,778,850,198,2.5119,180500.0,1,0,0,0,0
6507,-118.06,34.08,34,1197,942,245,3.4202,189100.0,1,0,0,0,0
6508,-118.06,34.08,42,1988,1239,402,3.2569,201500.0,1,0,0,0,0
6509,-118.07,34.08,38,2462,1843,538,3.2312,211900.0,1,0,0,0,0
6510,-118.07,34.07,19,1554,1427,370,3.125,207100.0,1,0,0,0,0
6511,-118.07,34.08,37,1210,733,243,2.806,214600.0,1,0,0,0,0
6512,-118.05,34.07,32,4492,3132,1035,3.2373,183100.0,1,0,0,0,0
6513,-118.06,34.07,30,2308,3034,691,2.3929,184400.0,1,0,0,0,0
6514,-118.03,34.07,37,1091,905,242,3.1042,152000.0,1,0,0,0,0
6515,-118.03,34.06,36,1018,1307,292,2.1453,162100.0,1,0,0,0,0
6516,-118.04,34.07,39,1382,1090,308,3.8125,174000.0,1,0,0,0,0
6517,-118.04,34.07,39,2451,2536,648,2.3098,173100.0,1,0,0,0,0
6518,-118.01,34.07,22,5698,3132,1092,2.9334,182600.0,0,1,0,0,0
6519,-118.01,34.06,26,557,455,196,2.7721,155400.0,0,1,0,0,0
6520,-118.01,34.07,24,5684,3132,1092,2.2559,166800.0,0,1,0,0,0
6521,-118.02,34.07,21,3245,3132,887,2.3236,156300.0,0,1,0,0,0
6522,-118.03,34.06,31,1513,1396,364,2.4706,170600.0,1,0,0,0,0
6523,-118.03,34.06,24,2343,3132,824,2.1094,135200.0,1,0,0,0,0
6524,-118.03,34.06,27,2510,3132,726,2.4875,157800.0,1,0,0,0,0
6525,-118.04,34.06,31,957,1300,287,2.1383,153400.0,1,0,0,0,0
6526,-118.04,34.06,30,2019,2481,484,3.1875,154200.0,1,0,0,0,0
6527,-118.04,34.06,39,1258,988,228,3.2132,176100.0,1,0,0,0,0
6528,-118.05,34.06,32,2286,2991,655,2.1781,174500.0,1,0,0,0,0
6529,-118.05,34.06,45,531,722,166,2.1406,162500.0,1,0,0,0,0
6530,-118.05,34.06,25,1022,1570,297,3.023,142000.0,1,0,0,0,0
6531,-118.06,34.06,28,2127,3132,620,2.5763,173900.0,1,0,0,0,0
6532,-118.06,34.06,28,1778,2184,574,1.9189,165900.0,1,0,0,0,0
6533,-118.07,34.07,31,1370,1062,277,3.5156,199300.0,1,0,0,0,0
6534,-118.08,34.07,32,4089,3132,955,3.29,205500.0,1,0,0,0,0
6535,-118.07,34.06,34,2873,2758,699,2.5985,168600.0,1,0,0,0,0
6536,-118.04,34.05,32,1252,1337,263,2.6579,156800.0,1,0,0,0,0
6537,-118.05,34.05,36,1084,920,199,3.7279,162200.0,1,0,0,0,0
6538,-118.06,34.04,28,1516,1011,344,2.6288,160300.0,1,0,0,0,0
6539,-118.03,34.06,24,2469,3132,712,2.5445,151400.0,1,0,0,0,0
6540,-118.04,34.05,34,1058,1043,229,3.0536,137500.0,1,0,0,0,0
6541,-118.04,34.04,35,1734,1527,344,3.0,160600.0,1,0,0,0,0
6542,-118.04,34.04,32,1619,1492,342,3.5,165100.0,1,0,0,0,0
6543,-118.05,34.04,33,1348,1098,257,4.2917,161200.0,1,0,0,0,0
6544,-118.06,34.03,36,21,21,9,2.375,175000.0,1,0,0,0,0
6545,-118.02,34.06,26,2929,3132,817,2.2577,173800.0,1,0,0,0,0
6546,-118.02,34.05,34,1610,2050,508,2.5562,156300.0,1,0,0,0,0
6547,-118.03,34.05,36,1359,1557,370,2.7955,157500.0,1,0,0,0,0
6548,-118.03,34.05,36,1345,1511,309,3.5129,142300.0,1,0,0,0,0
6549,-118.01,34.05,31,1135,1717,368,2.1602,161700.0,1,0,0,0,0
6550,-118.02,34.05,28,991,1145,265,2.3611,167000.0,1,0,0,0,0
6551,-118.02,34.05,33,2464,2932,568,3.0625,165800.0,1,0,0,0,0
6552,-118.02,34.04,28,5698,3132,1092,2.8821,158100.0,1,0,0,0,0
6553,-118.09,34.18,34,3113,1139,418,8.013024999999999,482412.5,0,1,0,0,0
6554,-118.07,34.17,34,4062,1525,566,7.8588,454800.0,0,1,0,0,0
6555,-118.07,34.17,36,2415,1215,413,5.5418,326100.0,0,1,0,0,0
6556,-118.07,34.17,35,2142,986,374,5.7051,326000.0,0,1,0,0,0
6557,-118.1,34.18,39,2321,880,339,7.7108,450000.0,0,1,0,0,0
6558,-118.11,34.19,50,1430,620,201,8.013024999999999,482412.5,0,1,0,0,0
6559,-118.12,34.19,52,2405,970,319,8.013024999999999,444100.0,0,1,0,0,0
6560,-118.11,34.2,36,4915,1897,700,6.827,359400.0,0,1,0,0,0
6561,-118.13,34.2,46,2676,1022,395,6.4288,295500.0,0,1,0,0,0
6562,-118.13,34.19,48,2539,930,364,4.7269,303900.0,0,1,0,0,0
6563,-118.13,34.21,36,1449,621,210,6.1824,274100.0,0,1,0,0,0
6564,-118.13,34.2,45,1213,529,231,5.6629,234000.0,0,1,0,0,0
6565,-118.13,34.2,46,1271,573,210,4.9312,240200.0,0,1,0,0,0
6566,-118.13,34.19,43,1621,1015,329,2.92,242200.0,0,1,0,0,0
6567,-118.14,34.19,45,3595,1686,607,4.73,201000.0,0,1,0,0,0
6568,-118.14,34.2,39,2569,1282,432,5.0953,207400.0,0,1,0,0,0
6569,-118.15,34.2,37,1997,1037,363,3.7932,210300.0,0,1,0,0,0
6570,-118.15,34.2,52,1786,1018,322,4.1518,182100.0,0,1,0,0,0
6571,-118.15,34.2,46,1505,857,269,4.5,184200.0,0,1,0,0,0
6572,-118.15,34.21,34,2765,1422,438,5.4727,238900.0,0,1,0,0,0
6573,-118.15,34.19,48,1854,1126,382,3.2216,161600.0,1,0,0,0,0
6574,-118.15,34.19,47,1717,868,295,3.6094,160700.0,1,0,0,0,0
6575,-118.16,34.19,40,1840,1218,347,4.25,177900.0,1,0,0,0,0
6576,-118.16,34.2,43,1810,988,307,3.8203,176000.0,1,0,0,0,0
6577,-118.18,34.22,40,1983,853,271,5.9845,241700.0,1,0,0,0,0
6578,-118.19,34.22,32,5698,3132,1092,8.013024999999999,482412.5,1,0,0,0,0
6579,-118.21,34.22,37,2260,941,303,8.013024999999999,482412.5,1,0,0,0,0
6580,-118.18,34.2,44,1473,668,239,8.013024999999999,415900.0,1,0,0,0,0
6581,-118.19,34.2,41,2031,859,302,7.419,482412.5,1,0,0,0,0
6582,-118.19,34.21,41,1602,680,225,6.553,482412.5,1,0,0,0,0
6583,-118.2,34.21,40,1477,609,224,7.8375,482412.5,1,0,0,0,0
6584,-118.2,34.21,42,1493,665,224,6.7571,443900.0,1,0,0,0,0
6585,-118.21,34.21,41,1676,757,255,4.7734,450800.0,1,0,0,0,0
6586,-118.22,34.23,34,3296,1268,478,8.013024999999999,482412.5,1,0,0,0,0
6587,-118.21,34.22,39,3008,1240,370,8.013024999999999,482412.5,1,0,0,0,0
6588,-118.22,34.22,39,2686,1094,402,7.0059,482412.5,1,0,0,0,0
6589,-118.23,34.22,37,1376,618,226,5.9771,431800.0,1,0,0,0,0
6590,-118.21,34.2,35,3646,1409,534,6.3794,482412.5,1,0,0,0,0
6591,-118.2,34.2,44,2890,1219,429,6.987,482412.5,1,0,0,0,0
6592,-118.18,34.19,48,1371,528,155,8.013024999999999,482412.5,1,0,0,0,0
6593,-118.19,34.19,34,2061,825,254,8.013024999999999,482412.5,1,0,0,0,0
6594,-118.2,34.19,38,2176,798,243,8.013024999999999,482412.5,1,0,0,0,0
6595,-118.18,34.17,43,4269,1467,582,8.013024999999999,482412.5,1,0,0,0,0
6596,-118.18,34.16,34,5012,1699,715,8.013024999999999,482412.5,1,0,0,0,0
6597,-118.15,34.18,46,2230,1985,456,2.2328,142100.0,1,0,0,0,0
6598,-118.15,34.17,46,2553,1740,492,2.0278,127500.0,1,0,0,0,0
6599,-118.16,34.18,44,1870,1345,391,1.8932,136100.0,1,0,0,0,0
6600,-118.16,34.18,48,568,559,135,2.4135,135700.0,1,0,0,0,0
6601,-118.16,34.17,52,1193,703,221,3.1741,163800.0,1,0,0,0,0
6602,-118.17,34.18,44,1401,607,271,2.8472,218800.0,1,0,0,0,0
6603,-118.15,34.18,42,1521,1118,311,3.3125,154900.0,1,0,0,0,0
6604,-118.16,34.19,42,2076,1641,436,2.2326,149200.0,1,0,0,0,0
6605,-118.16,34.19,44,2195,1377,417,3.5887,153500.0,1,0,0,0,0
6606,-118.17,34.18,38,1280,828,237,4.375,166700.0,1,0,0,0,0
6607,-118.17,34.19,45,1790,1035,312,4.0985,173100.0,1,0,0,0,0
6608,-118.13,34.19,42,2203,1012,377,4.0714,234000.0,0,1,0,0,0
6609,-118.14,34.18,47,3457,1700,579,3.5164,226500.0,1,0,0,0,0
6610,-118.14,34.19,49,1678,737,287,3.7222,237000.0,0,1,0,0,0
6611,-118.15,34.19,38,1750,1398,409,2.3967,163100.0,1,0,0,0,0
6612,-118.1,34.18,47,2168,902,361,5.894,300900.0,0,1,0,0,0
6613,-118.11,34.18,52,3571,1434,490,5.9009,376000.0,0,1,0,0,0
6614,-118.12,34.18,44,2357,891,337,6.3467,352700.0,0,1,0,0,0
6615,-118.13,34.18,52,3094,1309,488,6.4223,310900.0,0,1,0,0,0
6616,-118.1,34.17,46,1774,753,330,4.7241,279600.0,0,1,0,0,0
6617,-118.1,34.17,48,1111,421,202,3.2813,268100.0,0,1,0,0,0
6618,-118.11,34.17,50,3374,1484,569,4.99,261600.0,0,1,0,0,0
6619,-118.11,34.17,46,2837,1453,549,3.1115,234600.0,0,1,0,0,0
6620,-118.12,34.18,47,2344,1537,481,3.4777,230600.0,0,1,0,0,0
6621,-118.13,34.18,52,1464,603,226,5.8309,309100.0,0,1,0,0,0
6622,-118.12,34.17,37,2705,1551,608,2.2692,225000.0,0,1,0,0,0
6623,-118.12,34.17,52,1835,777,317,3.7159,315400.0,0,1,0,0,0
6624,-118.13,34.17,52,1784,966,345,3.6094,261500.0,1,0,0,0,0
6625,-118.14,34.18,52,1700,996,329,3.9688,175000.0,1,0,0,0,0
6626,-118.14,34.17,52,2667,1681,504,4.0524,173100.0,1,0,0,0,0
6627,-118.14,34.17,42,2757,2112,653,2.7148,166800.0,1,0,0,0,0
6628,-118.14,34.18,50,1493,1000,323,3.3068,154400.0,1,0,0,0,0
6629,-118.14,34.17,40,1054,1056,276,2.3,146700.0,1,0,0,0,0
6630,-118.15,34.18,45,2612,3117,584,2.3029,148800.0,1,0,0,0,0
6631,-118.15,34.16,18,1711,1474,415,1.2891,181300.0,1,0,0,0,0
6632,-118.15,34.16,38,2471,1661,441,2.2765,146600.0,1,0,0,0,0
6633,-118.16,34.16,44,1284,925,261,1.7321,178400.0,1,0,0,0,0
6634,-118.16,34.17,46,1508,674,255,3.5909,155400.0,1,0,0,0,0
6635,-118.16,34.16,43,1276,545,209,4.1518,230700.0,1,0,0,0,0
6636,-118.16,34.16,52,1576,696,249,6.07,261800.0,1,0,0,0,0
6637,-118.16,34.15,19,1721,571,278,6.6031,482412.5,1,0,0,0,0
6638,-118.16,34.15,17,821,229,164,7.3715,263000.0,1,0,0,0,0
6639,-118.14,34.16,39,2776,2546,773,2.575,153500.0,1,0,0,0,0
6640,-118.14,34.15,52,407,227,148,1.5156,187500.0,1,0,0,0,0
6641,-118.15,34.15,52,275,273,111,1.1667,482412.5,1,0,0,0,0
6642,-118.15,34.16,52,1925,2258,594,1.6921,162500.0,1,0,0,0,0
6643,-118.15,34.15,49,806,698,172,2.3654,137500.0,1,0,0,0,0
6644,-118.14,34.17,34,2384,2073,540,2.3062,158000.0,1,0,0,0,0
6645,-118.14,34.16,30,2598,2869,769,2.1377,142300.0,1,0,0,0,0
6646,-118.15,34.16,20,2410,2135,578,1.6887,148600.0,1,0,0,0,0
6647,-118.15,34.17,36,930,1024,300,1.0846,146400.0,1,0,0,0,0
6648,-118.13,34.17,49,1962,1329,457,3.2898,200000.0,1,0,0,0,0
6649,-118.14,34.16,36,2973,2846,784,2.6217,156300.0,1,0,0,0,0
6650,-118.14,34.17,52,2687,1716,544,2.7201,205700.0,1,0,0,0,0
6651,-118.13,34.16,36,2162,1337,590,2.2095,176700.0,1,0,0,0,0
6652,-118.13,34.15,24,1125,579,321,2.8125,141700.0,1,0,0,0,0
6653,-118.14,34.15,41,1256,855,383,1.9923,482412.5,1,0,0,0,0
6654,-118.14,34.15,17,1896,971,652,0.8438,175000.0,1,0,0,0,0
6655,-118.14,34.16,38,1843,1449,524,2.2174,215400.0,1,0,0,0,0
6656,-118.12,34.16,30,1762,940,398,2.8631,188600.0,1,0,0,0,0
6657,-118.13,34.16,33,2682,2050,692,2.4817,169500.0,1,0,0,0,0
6658,-118.13,34.15,18,1665,1095,390,2.6038,155600.0,1,0,0,0,0
6659,-118.12,34.15,19,557,673,212,2.1763,168800.0,1,0,0,0,0
6660,-118.12,34.15,22,1671,1005,443,3.0119,171400.0,1,0,0,0,0
6661,-118.13,34.15,9,2099,1252,554,3.1875,173100.0,1,0,0,0,0
6662,-118.13,34.15,28,1119,739,323,2.5903,125000.0,1,0,0,0,0
6663,-118.12,34.17,52,2948,1363,495,4.7098,287900.0,0,1,0,0,0
6664,-118.13,34.16,52,1872,984,364,4.0,250400.0,1,0,0,0,0
6665,-118.13,34.16,52,1596,1024,292,3.6719,227900.0,1,0,0,0,0
6666,-118.13,34.16,52,1787,1107,410,2.5664,215000.0,1,0,0,0,0
6667,-118.09,34.17,36,2875,1131,458,4.3083,269300.0,0,1,0,0,0
6668,-118.1,34.16,44,2795,1235,469,4.2386,283700.0,0,1,0,0,0
6669,-118.1,34.17,44,4505,2296,899,3.4811,300500.0,0,1,0,0,0
6670,-118.12,34.17,52,2166,1308,467,3.0417,222600.0,0,1,0,0,0
6671,-118.11,34.16,52,3158,1229,444,5.4223,325600.0,0,1,0,0,0
6672,-118.11,34.16,52,2489,1101,438,4.2065,320300.0,0,1,0,0,0
6673,-118.11,34.16,52,1353,852,306,3.4583,239900.0,0,1,0,0,0
6674,-118.11,34.15,40,1950,1038,438,2.6172,196100.0,1,0,0,0,0
6675,-118.11,34.15,26,2193,1186,559,3.6474,184100.0,1,0,0,0,0
6676,-118.12,34.15,35,1760,984,384,3.4167,198200.0,1,0,0,0,0
6677,-118.12,34.16,52,2218,1211,422,5.0237,241900.0,1,0,0,0,0
6678,-118.1,34.16,46,2863,1412,498,5.3272,330200.0,0,1,0,0,0
6679,-118.1,34.15,32,978,543,211,3.0096,199000.0,0,1,0,0,0
6680,-118.1,34.15,14,1442,782,343,2.7431,177500.0,0,1,0,0,0
6681,-118.08,34.16,42,3490,1713,620,4.5461,242400.0,0,1,0,0,0
6682,-118.09,34.15,46,271,150,55,2.2321,237500.0,0,1,0,0,0
6683,-118.09,34.15,52,670,268,110,3.5568,205000.0,0,1,0,0,0
6684,-118.09,34.15,49,1467,688,260,4.3452,260100.0,0,1,0,0,0
6685,-118.09,34.16,45,2199,942,353,5.0393,321100.0,0,1,0,0,0
6686,-118.07,34.16,39,1804,730,276,6.4761,397500.0,0,1,0,0,0
6687,-118.07,34.16,35,2459,970,437,4.2143,369400.0,0,1,0,0,0
6688,-118.07,34.15,45,1095,672,234,3.4087,209200.0,0,1,0,0,0
6689,-118.07,34.14,42,3200,1668,628,3.375,260400.0,0,1,0,0,0
6690,-118.08,34.15,28,238,142,31,0.4999,482412.5,0,1,0,0,0
6691,-118.08,34.14,45,2923,1903,560,3.1729,218700.0,0,1,0,0,0
6692,-118.08,34.14,52,1282,431,187,6.1159,470800.0,0,1,0,0,0
6693,-118.08,34.13,46,1238,377,145,8.013024999999999,482412.5,0,1,0,0,0
6694,-118.08,34.13,35,1897,733,291,7.4185,482412.5,0,1,0,0,0
6695,-118.08,34.14,42,2690,1149,535,3.88,281100.0,0,1,0,0,0
6696,-118.09,34.14,40,3092,1457,536,5.3377,373800.0,0,1,0,0,0
6697,-118.09,34.15,45,1345,749,327,2.8007,210900.0,0,1,0,0,0
6698,-118.1,34.14,45,3066,1287,625,3.5804,324400.0,1,0,0,0,0
6699,-118.11,34.14,52,2401,810,308,6.0948,358700.0,1,0,0,0,0
6700,-118.1,34.14,26,5698,3001,1092,3.6572,213200.0,1,0,0,0,0
6701,-118.11,34.14,44,3298,1417,643,4.1324,434800.0,1,0,0,0,0
6702,-118.12,34.14,52,2337,981,328,5.8692,482412.5,1,0,0,0,0
6703,-118.12,34.14,25,3420,1718,947,3.1033,217900.0,1,0,0,0,0
6704,-118.13,34.13,39,2099,1500,380,4.8304,482412.5,1,0,0,0,0
6705,-118.13,34.14,23,5465,2511,1092,3.4531,210900.0,1,0,0,0,0
6706,-118.13,34.14,29,3559,1658,965,3.2643,163900.0,1,0,0,0,0
6707,-118.14,34.14,24,5698,3132,1092,3.6997,225000.0,1,0,0,0,0
6708,-118.14,34.14,17,3404,1694,949,2.9511,282300.0,1,0,0,0,0
6709,-118.15,34.14,27,1499,755,414,3.875,258300.0,1,0,0,0,0
6710,-118.15,34.14,45,543,454,181,2.3,55000.0,1,0,0,0,0
6711,-118.15,34.14,52,403,361,105,1.625,187500.0,1,0,0,0,0
6712,-118.16,34.14,27,1551,816,233,8.013024999999999,482412.5,1,0,0,0,0
6713,-118.16,34.14,41,3039,973,446,7.4817,482412.5,1,0,0,0,0
6714,-118.17,34.14,45,2257,759,305,8.013024999999999,482412.5,1,0,0,0,0
6715,-118.18,34.13,44,2734,1057,424,7.9213,477800.0,1,0,0,0,0
6716,-118.18,34.13,39,2902,1007,420,6.1953,363000.0,1,0,0,0,0
6717,-118.18,34.14,38,3039,1131,465,7.7116,360900.0,1,0,0,0,0
6718,-118.15,34.13,30,2763,1143,465,4.7298,482412.5,1,0,0,0,0
6719,-118.15,34.13,50,2443,947,451,4.7344,314700.0,1,0,0,0,0
6720,-118.16,34.13,36,4003,1337,631,7.723,482412.5,1,0,0,0,0
6721,-118.13,34.13,52,2826,924,365,7.9976,482412.5,1,0,0,0,0
6722,-118.13,34.12,46,3156,1109,423,8.013024999999999,482412.5,1,0,0,0,0
6723,-118.14,34.13,16,3569,1505,783,4.9167,251100.0,1,0,0,0,0
6724,-118.14,34.13,49,4438,1650,741,5.1072,479700.0,1,0,0,0,0
6725,-118.15,34.13,34,824,430,213,3.6389,215000.0,1,0,0,0,0
6726,-118.12,34.13,52,2935,975,327,8.013024999999999,482412.5,1,0,0,0,0
6727,-118.11,34.12,48,2476,900,303,8.013024999999999,482412.5,1,0,0,0,0
6728,-118.11,34.12,52,2954,1152,347,8.013024999999999,482412.5,1,0,0,0,0
6729,-118.12,34.12,52,2907,956,279,8.013024999999999,482412.5,1,0,0,0,0
6730,-118.12,34.11,52,2787,1057,364,8.013024999999999,482412.5,1,0,0,0,0
6731,-118.13,34.11,52,2568,1102,345,8.013024999999999,482412.5,1,0,0,0,0
6732,-118.14,34.11,52,2742,1153,414,8.013024999999999,482412.5,1,0,0,0,0
6733,-118.1,34.13,44,1917,754,257,8.013024999999999,482412.5,1,0,0,0,0
6734,-118.1,34.13,44,1745,693,248,8.013024999999999,482412.5,1,0,0,0,0
6735,-118.09,34.12,45,2966,1231,409,7.8347,482412.5,1,0,0,0,0
6736,-118.1,34.12,49,3783,1601,539,6.3013,482412.5,1,0,0,0,0
6737,-118.1,34.12,50,1835,636,211,8.013024999999999,482412.5,1,0,0,0,0
6738,-118.1,34.13,47,2234,749,260,8.013024999999999,482412.5,1,0,0,0,0
6739,-118.08,34.13,39,788,413,139,5.9546,396700.0,0,1,0,0,0
6740,-118.08,34.12,41,1598,807,282,5.5067,325000.0,1,0,0,0,0
6741,-118.09,34.12,38,2638,1284,433,5.4536,342700.0,1,0,0,0,0
6742,-118.09,34.12,38,1713,779,286,5.6152,359900.0,1,0,0,0,0
6743,-118.07,34.13,27,3787,1992,853,3.301,251200.0,0,1,0,0,0
6744,-118.08,34.13,28,4465,2273,949,3.5671,228500.0,0,1,0,0,0
6745,-118.07,34.12,30,2201,1194,531,4.1136,279900.0,0,1,0,0,0
6746,-118.07,34.12,43,1554,802,277,4.2312,272600.0,0,1,0,0,0
6747,-118.08,34.12,34,2921,1541,562,3.6827,264100.0,1,0,0,0,0
6748,-118.08,34.12,27,1685,757,317,4.2434,270500.0,1,0,0,0,0
6749,-118.07,34.11,41,2869,1627,533,5.0736,270700.0,1,0,0,0,0
6750,-118.07,34.11,47,832,419,156,3.1576,225000.0,1,0,0,0,0
6751,-118.08,34.11,42,2628,1494,523,3.9464,257200.0,1,0,0,0,0
6752,-118.08,34.11,42,1969,927,354,5.5924,285300.0,1,0,0,0,0
6753,-118.08,34.1,32,2830,1500,527,3.0819,214600.0,1,0,0,0,0
6754,-118.09,34.11,36,2966,1231,482,4.6442,316800.0,1,0,0,0,0
6755,-118.09,34.11,45,1883,764,289,6.5078,414800.0,1,0,0,0,0
6756,-118.1,34.1,52,1788,792,294,3.75,280000.0,1,0,0,0,0
6757,-118.1,34.11,49,3367,1317,495,6.706,351400.0,1,0,0,0,0
6758,-118.11,34.11,50,2131,753,284,6.7099,352200.0,1,0,0,0,0
6759,-118.11,34.1,49,2812,1329,490,5.2503,292900.0,1,0,0,0,0
6760,-118.12,34.11,48,2124,785,319,5.2131,359600.0,1,0,0,0,0
6761,-118.12,34.1,49,2057,1103,414,4.0556,282600.0,1,0,0,0,0
6762,-118.12,34.1,34,2918,1435,568,4.2344,306300.0,1,0,0,0,0
6763,-118.13,34.1,19,2742,1396,703,2.5663,197500.0,1,0,0,0,0
6764,-118.13,34.09,21,3862,2773,1092,2.7816,188200.0,1,0,0,0,0
6765,-118.13,34.1,26,3050,2153,772,3.1103,214100.0,1,0,0,0,0
6766,-118.14,34.09,20,3447,2622,934,2.918,208700.0,1,0,0,0,0
6767,-118.13,34.11,45,1780,755,328,4.825,351100.0,1,0,0,0,0
6768,-118.13,34.1,24,4670,2478,1092,3.1975,252400.0,1,0,0,0,0
6769,-118.14,34.1,52,4061,2290,790,2.8919,258400.0,1,0,0,0,0
6770,-118.14,34.11,52,3367,1427,535,5.2292,444500.0,1,0,0,0,0
6771,-118.15,34.1,52,4325,1927,795,3.9485,419100.0,1,0,0,0,0
6772,-118.15,34.11,52,2375,930,351,7.4111,469100.0,1,0,0,0,0
6773,-118.15,34.11,52,1746,704,306,3.7895,364800.0,1,0,0,0,0
6774,-118.15,34.11,52,1000,363,158,4.2981,352800.0,1,0,0,0,0
6775,-118.15,34.12,36,5698,2719,1092,3.8427,319700.0,1,0,0,0,0
6776,-118.15,34.12,43,1810,742,429,3.8529,350000.0,1,0,0,0,0
6777,-118.15,34.12,52,1518,725,296,3.4018,204500.0,1,0,0,0,0
6778,-118.15,34.12,49,1789,848,311,6.0199,482412.5,1,0,0,0,0
6779,-118.16,34.12,38,2231,940,484,5.4165,435100.0,1,0,0,0,0
6780,-118.17,34.12,37,2246,995,459,4.2944,354700.0,1,0,0,0,0
6781,-118.15,34.11,39,2618,1314,532,3.5875,309300.0,1,0,0,0,0
6782,-118.15,34.1,39,3856,1847,830,3.4559,364900.0,1,0,0,0,0
6783,-118.16,34.11,31,5698,2639,1079,4.1661,364400.0,1,0,0,0,0
6784,-118.16,34.11,48,1091,632,234,3.7235,263600.0,1,0,0,0,0
6785,-118.17,34.11,39,1758,892,447,3.6406,278900.0,1,0,0,0,0
6786,-118.17,34.11,26,4971,2370,932,4.9676,381400.0,1,0,0,0,0
6787,-118.17,34.1,25,4444,1922,652,8.013024999999999,477300.0,1,0,0,0,0
6788,-118.14,34.1,27,4073,2411,933,3.108,231000.0,1,0,0,0,0
6789,-118.15,34.09,27,1935,1456,382,2.8062,192800.0,1,0,0,0,0
6790,-118.15,34.09,52,2203,1238,403,4.4306,225800.0,1,0,0,0,0
6791,-118.16,34.09,52,1722,1122,425,3.1204,224000.0,1,0,0,0,0
6792,-118.15,34.1,36,3514,2277,828,3.1211,229300.0,1,0,0,0,0
6793,-118.15,34.08,44,1053,941,256,3.125,205600.0,1,0,0,0,0
6794,-118.15,34.08,48,3697,2446,787,3.3988,199200.0,1,0,0,0,0
6795,-118.14,34.09,28,4164,2934,1014,2.7483,218800.0,1,0,0,0,0
6796,-118.14,34.09,38,1745,1547,460,2.85,219000.0,1,0,0,0,0
6797,-118.14,34.08,24,3988,2909,1034,2.7036,170000.0,1,0,0,0,0
6798,-118.14,34.08,30,1433,1110,346,2.3464,191700.0,1,0,0,0,0
6799,-118.14,34.08,24,2999,2937,796,2.9405,217800.0,1,0,0,0,0
6800,-118.14,34.07,52,695,523,170,3.665,220400.0,1,0,0,0,0
6801,-118.11,34.1,44,2012,1454,456,3.3229,226600.0,1,0,0,0,0
6802,-118.12,34.09,25,4870,3132,1092,3.2307,188400.0,1,0,0,0,0
6803,-118.13,34.09,42,700,662,210,3.0078,191700.0,1,0,0,0,0
6804,-118.13,34.09,42,2562,1936,687,2.2214,219000.0,1,0,0,0,0
6805,-118.13,34.08,40,1931,1367,446,2.575,228400.0,1,0,0,0,0
6806,-118.09,34.1,27,5698,3132,1092,2.7436,201700.0,1,0,0,0,0
6807,-118.1,34.1,41,1379,1249,309,2.6553,183100.0,1,0,0,0,0
6808,-118.09,34.09,36,1068,949,250,2.3462,188500.0,1,0,0,0,0
6809,-118.1,34.09,44,2352,1517,463,4.2833,258000.0,1,0,0,0,0
6810,-118.1,34.1,29,1937,1352,433,3.81,234600.0,1,0,0,0,0
6811,-118.11,34.1,20,3090,2109,738,3.3801,192500.0,1,0,0,0,0
6812,-118.1,34.1,34,2578,1628,617,2.34,210900.0,1,0,0,0,0
6813,-118.07,34.1,34,2253,1262,511,3.4375,259800.0,1,0,0,0,0
6814,-118.07,34.09,33,2178,1153,400,3.6083,212000.0,1,0,0,0,0
6815,-118.07,34.1,28,676,543,185,3.2361,187500.0,1,0,0,0,0
6816,-118.07,34.1,32,4275,2812,1012,3.3512,214100.0,1,0,0,0,0
